6.099999999999999867e-01, 3.803568220312648407e+00
6.199999999999999956e-01, 3.873095302781661697e+00
6.300000000000000044e-01, 3.942815989146411848e+00
6.400000000000000133e-01, 4.012728096218940443e+00
6.500000000000000222e-01, 4.082829477660150808e+00
6.600000000000000311e-01, 4.153118023092517319e+00
6.700000000000000400e-01, 4.223591657242675268e+00
6.800000000000000488e-01, 4.294248339112600732e+00
6.900000000000000577e-01, 4.365086061178174326e+00
7.000000000000000666e-01, 4.436102848613961314e+00
7.099999999999999645e-01, 4.507296758543130721e+00
7.199999999999999734e-01, 4.578665879311455633e+00
7.299999999999999822e-01, 4.650208329784422112e+00
7.399999999999999911e-01, 4.721922258666498173e+00
7.500000000000000000e-01, 4.793805843841676406e+00
7.600000000000000089e-01, 4.865857291734437595e+00
7.700000000000000178e-01, 4.938074836690331537e+00
7.800000000000000266e-01, 5.010456740375401452e+00
7.900000000000000355e-01, 5.083001291193722793e+00
8.000000000000000444e-01, 5.155706803722358345e+00
8.100000000000000533e-01, 5.228571618163059043e+00
8.200000000000000622e-01, 5.301594099810086114e+00
8.300000000000000711e-01, 5.374772638533535485e+00
8.399999999999999689e-01, 5.448105648277597801e+00
8.499999999999999778e-01, 5.521591566573198051e+00
8.599999999999999867e-01, 5.595228854064487223e+00
8.699999999999999956e-01, 5.669015994048678841e+00
8.800000000000000044e-01, 5.742951492028758764e+00
8.900000000000000133e-01, 5.817033875278595723e+00
9.000000000000000222e-01, 5.891261692420021845e+00
9.100000000000000311e-01, 5.965633513011455946e+00
9.200000000000000400e-01, 6.040147927147666351e+00
9.300000000000000488e-01, 6.114803545070288671e+00
9.400000000000000577e-01, 6.189598996788732599e+00
9.500000000000000666e-01, 6.264532931711107366e+00
9.599999999999999645e-01, 6.339604018284847875e+00
9.699999999999999734e-01, 6.414810943646695129e+00
9.799999999999999822e-01, 6.490152413281732535e+00
9.899999999999999911e-01, 6.565627150691168978e+00
1.000000000000000000e+00, 6.641233897068586245e+00
1.010000000000000009e+00, 6.716971410984371005e+00
1.020000000000000018e+00, 6.792838468078065794e+00
1.030000000000000027e+00, 6.868833860758386756e+00
1.040000000000000036e+00, 6.944956397910660328e+00
1.050000000000000044e+00, 7.021204904611439090e+00
1.060000000000000053e+00, 7.097578221850086244e+00
1.070000000000000062e+00, 7.174075206257087167e+00
1.080000000000000071e+00, 7.250694729838897068e+00
1.090000000000000080e+00, 7.327435679719116024e+00
1.100000000000000089e+00, 7.404296957885795116e+00
1.110000000000000098e+00, 7.481277480944695135e+00
1.120000000000000107e+00, 7.558376179878306012e+00
1.130000000000000115e+00, 7.635591999810459996e+00
1.140000000000000124e+00, 7.712923899776376935e+00
1.150000000000000133e+00, 7.790370852497967569e+00
1.159999999999999920e+00, 7.867931844164251842e+00
1.169999999999999929e+00, 7.945605874216734144e+00
1.179999999999999938e+00, 8.023391955139596021e+00
1.189999999999999947e+00, 8.101289112254566049e+00
1.199999999999999956e+00, 8.179296383520330949e+00
1.209999999999999964e+00, 8.257412819336357401e+00
1.219999999999999973e+00, 8.335637482351005545e+00
1.229999999999999982e+00, 8.413969447273803581e+00
1.239999999999999991e+00, 8.492407800691777808e+00
1.250000000000000000e+00, 8.570951640889711953e+00
1.260000000000000009e+00, 8.649600077674241660e+00
1.270000000000000018e+00, 8.728352232201670446e+00
1.280000000000000027e+00, 8.807207236809396989e+00
1.290000000000000036e+00, 8.886164234850879140e+00
1.300000000000000044e+00, 8.965222380534015656e+00
1.310000000000000053e+00, 9.044380838762863917e+00
1.320000000000000062e+00, 9.123638784982604832e+00
1.330000000000000071e+00, 9.202995405027671438e+00
1.340000000000000080e+00, 9.282449894972943483e+00
1.350000000000000089e+00, 9.362001460987949386e+00
1.360000000000000098e+00, 9.441649319193977874e+00
1.370000000000000107e+00, 9.521392695524038885e+00
1.380000000000000115e+00, 9.601230825585579609e+00
1.390000000000000124e+00, 9.681162954525914799e+00
1.400000000000000133e+00, 9.761188336900275431e+00
1.409999999999999920e+00, 9.841306236542420649e+00
1.419999999999999929e+00, 9.921515926437750821e+00
1.429999999999999938e+00, 1.000181668859885065e+01
1.439999999999999947e+00, 1.008220781394341259e+01
1.449999999999999956e+00, 1.016268860217446957e+01
1.459999999999999964e+00, 1.024325836166288539e+01
1.469999999999999973e+00, 1.032391640933205856e+01
1.479999999999999982e+00, 1.040466207054476122e+01
1.489999999999999991e+00, 1.048549467899208487e+01
1.500000000000000000e+00, 1.056641357658442537e+01
1.510000000000000009e+00, 1.064741811334447164e+01
1.520000000000000018e+00, 1.072850764730213946e+01
1.530000000000000027e+00, 1.080968154439140960e+01
1.540000000000000036e+00, 1.089093917834902392e+01
1.550000000000000044e+00, 1.097227993061499696e+01
1.560000000000000053e+00, 1.105370319023489678e+01
1.570000000000000062e+00, 1.113520835376386131e+01
1.580000000000000071e+00, 1.121679482517230220e+01
1.590000000000000080e+00, 1.129846201575325892e+01
1.600000000000000089e+00, 1.138020934403136941e+01
1.610000000000000098e+00, 1.146203623567342333e+01
1.620000000000000107e+00, 1.154394212340043779e+01
1.630000000000000115e+00, 1.162592644690126420e+01
1.640000000000000124e+00, 1.170798865274765355e+01
1.650000000000000133e+00, 1.179012819431076053e+01
1.660000000000000142e+00, 1.187234453167906167e+01
1.669999999999999929e+00, 1.195463713157765007e+01
1.679999999999999938e+00, 1.203700546728886955e+01
1.689999999999999947e+00, 1.211944901857427404e+01
1.699999999999999956e+00, 1.220196727159786931e+01
1.709999999999999964e+00, 1.228455971885061793e+01
1.719999999999999973e+00, 1.236722585907617322e+01
1.729999999999999982e+00, 1.244996519719782668e+01
1.739999999999999991e+00, 1.253277724424662942e+01
1.750000000000000000e+00, 1.261566151729067720e+01
1.760000000000000009e+00, 1.269861753936551274e+01
1.770000000000000018e+00, 1.278164483940564899e+01
1.780000000000000027e+00, 1.286474295217716879e+01
1.790000000000000036e+00, 1.294791141821139036e+01
1.800000000000000044e+00, 1.303114978373957022e+01
1.810000000000000053e+00, 1.311445760062861865e+01
1.820000000000000062e+00, 1.319783442631782400e+01
1.830000000000000071e+00, 1.328127982375654170e+01
1.840000000000000080e+00, 1.336479336134284246e+01
1.850000000000000089e+00, 1.344837461286310543e+01
1.860000000000000098e+00, 1.353202315743251383e+01
1.870000000000000107e+00, 1.361573857943646892e+01
1.880000000000000115e+00, 1.369952046847287086e+01
1.890000000000000124e+00, 1.378336841929526990e+01
1.900000000000000133e+00, 1.386728203175686147e+01
1.910000000000000142e+00, 1.395126091075531427e+01
1.919999999999999929e+00, 1.403530466617841022e+01
1.929999999999999938e+00, 1.411941291285048372e+01
1.939999999999999947e+00, 1.420358527047964081e+01
1.949999999999999956e+00, 1.428782136360574562e+01
1.959999999999999964e+00, 1.437212082154915826e+01
1.969999999999999973e+00, 1.445648327836021885e+01
1.979999999999999982e+00, 1.454090837276943837e+01
1.989999999999999991e+00, 1.462539574813841625e+01
2.000000000000000000e+00, 1.470994505241143990e+01
2.010000000000000231e+00, 1.479455593806778424e+01
2.020000000000000018e+00, 1.487922806207465776e+01
2.030000000000000249e+00, 1.496396108584082896e+01
2.040000000000000036e+00, 1.504875467517088516e+01
2.049999999999999822e+00, 1.513360850022013260e+01
2.060000000000000053e+00, 1.521852223545010574e+01
2.069999999999999840e+00, 1.530349555958469843e+01
2.080000000000000071e+00, 1.538852815556689002e+01
2.089999999999999858e+00, 1.547361971051605956e+01
2.100000000000000089e+00, 1.555876991568587542e+01
2.109999999999999876e+00, 1.564397846642275525e+01
2.120000000000000107e+00, 1.572924506212487472e+01
2.129999999999999893e+00, 1.581456940620173413e+01
2.140000000000000124e+00, 1.589995120603425427e+01
2.149999999999999911e+00, 1.598539017293539999e+01
2.160000000000000142e+00, 1.607088602211132056e+01
2.169999999999999929e+00, 1.615643847262300881e+01
2.180000000000000160e+00, 1.624204724734843452e+01
2.189999999999999947e+00, 1.632771207294520366e+01
2.200000000000000178e+00, 1.641343267981367049e+01
2.209999999999999964e+00, 1.649920880206054363e+01
2.220000000000000195e+00, 1.658504017746293968e+01
2.229999999999999982e+00, 1.667092654743291291e+01
2.240000000000000213e+00, 1.675686765698241487e+01
2.250000000000000000e+00, 1.684286325468871581e+01
2.260000000000000231e+00, 1.692891309266024891e+01
2.270000000000000018e+00, 1.701501692650288788e+01
2.280000000000000249e+00, 1.710117451528662968e+01
2.290000000000000036e+00, 1.718738562151271054e+01
2.300000000000000266e+00, 1.727365001108111997e+01
2.310000000000000053e+00, 1.735996745325850910e+01
2.319999999999999840e+00, 1.744633772064648980e+01
2.330000000000000071e+00, 1.753276058915033531e+01
2.339999999999999858e+00, 1.761923583794804671e+01
2.350000000000000089e+00, 1.770576324945978186e+01
2.359999999999999876e+00, 1.779234260931768929e+01
2.370000000000000107e+00, 1.787897370633606187e+01
2.379999999999999893e+00, 1.796565633248187410e+01
2.390000000000000124e+00, 1.805239028284564995e+01
2.399999999999999911e+00, 1.813917535561269290e+01
2.410000000000000142e+00, 1.822601135203463585e+01
2.419999999999999929e+00, 1.831289807640133205e+01
2.430000000000000160e+00, 1.839983533601308707e+01
2.439999999999999947e+00, 1.848682294115318570e+01
2.450000000000000178e+00, 1.857386070506076692e+01
2.459999999999999964e+00, 1.866094844390397611e+01
2.470000000000000195e+00, 1.874808597675346533e+01
2.479999999999999982e+00, 1.883527312555616362e+01
2.490000000000000213e+00, 1.892250971510934932e+01
2.500000000000000000e+00, 1.900979557303504563e+01
2.510000000000000231e+00, 1.909713052975466496e+01
2.520000000000000018e+00, 1.918451441846395866e+01
2.530000000000000249e+00, 1.927194707510824756e+01
2.540000000000000036e+00, 1.935942833835792598e+01
2.550000000000000266e+00, 1.944695804958422514e+01
2.560000000000000053e+00, 1.953453605283526073e+01
2.569999999999999840e+00, 1.962216219481234702e+01
2.580000000000000071e+00, 1.970983632484654535e+01
2.589999999999999858e+00, 1.979755829487548979e+01
2.600000000000000089e+00, 1.988532795942046505e+01
2.609999999999999876e+00, 1.997314517556371172e+01
2.620000000000000107e+00, 2.006100980292600866e+01
2.629999999999999893e+00, 2.014892170364446145e+01
2.640000000000000124e+00, 2.023688074235055012e+01
2.649999999999999911e+00, 2.032488678614841149e+01
2.660000000000000142e+00, 2.041293970459332385e+01
2.669999999999999929e+00, 2.050103936967046891e+01
2.680000000000000160e+00, 2.058918565577386417e+01
2.689999999999999947e+00, 2.067737843968555111e+01
2.700000000000000178e+00, 2.076561760055498951e+01
2.709999999999999964e+00, 2.085390301987865769e+01
2.720000000000000195e+00, 2.094223458147988026e+01
2.729999999999999982e+00, 2.103061217148885476e+01
2.740000000000000213e+00, 2.111903567832288076e+01
2.750000000000000000e+00, 2.120750499266679867e+01
2.760000000000000231e+00, 2.129602000745362034e+01
2.770000000000000018e+00, 2.138458061784536568e+01
2.780000000000000249e+00, 2.147318672121408056e+01
2.790000000000000036e+00, 2.156183821712306070e+01
2.800000000000000266e+00, 2.165053500730824965e+01
2.810000000000000053e+00, 2.173927699565983929e+01
2.819999999999999840e+00, 2.182806408820404087e+01
2.830000000000000071e+00, 2.191689619308503012e+01
2.839999999999999858e+00, 2.200577322054709839e+01
2.850000000000000089e+00, 2.209469508291694950e+01
2.859999999999999876e+00, 2.218366169458619197e+01
2.870000000000000107e+00, 2.227267297199399465e+01
2.879999999999999893e+00, 2.236172883360989516e+01
2.890000000000000124e+00, 2.245082919991681436e+01
2.899999999999999911e+00, 2.253997399339419516e+01
2.910000000000000142e+00, 2.262916313850133676e+01
2.919999999999999929e+00, 2.271839656166084964e+01
2.930000000000000160e+00, 2.280767419124231310e+01
2.939999999999999947e+00, 2.289699595754606065e+01
2.950000000000000178e+00, 2.298636179278712532e+01
2.959999999999999964e+00, 2.307577163107934481e+01
2.970000000000000195e+00, 2.316522540841960165e+01
2.979999999999999982e+00, 2.325472306267222322e+01
2.990000000000000213e+00, 2.334426453355353104e+01
3.000000000000000000e+00, 2.343384976261651786e+01
3.010000000000000231e+00, 2.352347869323569540e+01
3.020000000000000018e+00, 2.361315127059204855e+01
3.030000000000000249e+00, 2.370286744165815307e+01
3.040000000000000036e+00, 2.379262715518342119e+01
3.050000000000000266e+00, 2.388243036167948219e+01
3.060000000000000053e+00, 2.397227701340570860e+01
3.070000000000000284e+00, 2.406216706435485264e+01
3.080000000000000071e+00, 2.415210047023883888e+01
3.089999999999999858e+00, 2.424207718847465642e+01
3.100000000000000089e+00, 2.433209717817041096e+01
3.109999999999999876e+00, 2.442216040011147271e+01
3.120000000000000107e+00, 2.451226681674676655e+01
3.129999999999999893e+00, 2.460241639217518639e+01
3.140000000000000124e+00, 2.469260909213211619e+01
3.149999999999999911e+00, 2.478284488397608598e+01
3.160000000000000142e+00, 2.487312373667553089e+01
3.169999999999999929e+00, 2.496344562079567808e+01
3.180000000000000160e+00, 2.505381050848555802e+01
3.189999999999999947e+00, 2.514421837346510102e+01
3.200000000000000178e+00, 2.523466919101237949e+01
3.209999999999999964e+00, 2.532516293795093176e+01
3.220000000000000195e+00, 2.541569959263722467e+01
3.229999999999999982e+00, 2.550627913494819765e+01
3.240000000000000213e+00, 2.559690154626893843e+01
3.250000000000000000e+00, 2.568756680948044391e+01
3.260000000000000231e+00, 2.577827490894750895e+01
3.270000000000000018e+00, 2.586902583050669691e+01
3.280000000000000249e+00, 2.595981956145442382e+01
3.290000000000000036e+00, 2.605065609053514208e+01
3.300000000000000266e+00, 2.614153540792963426e+01
3.310000000000000053e+00, 2.623245750524337794e+01
3.320000000000000284e+00, 2.632342237549505271e+01
3.330000000000000071e+00, 2.641443001310509686e+01
3.339999999999999858e+00, 2.650548041388440268e+01
3.350000000000000089e+00, 2.659657357502306141e+01
3.359999999999999876e+00, 2.668770949507925394e+01
3.370000000000000107e+00, 2.677888817396818766e+01
3.379999999999999893e+00, 2.687010961295115052e+01
3.390000000000000124e+00, 2.696137381462465044e+01
3.399999999999999911e+00, 2.705268078290965050e+01
3.410000000000000142e+00, 2.714403052304087183e+01
3.419999999999999929e+00, 2.723542304155621352e+01
3.430000000000000160e+00, 2.732685834628622956e+01
3.439999999999999947e+00, 2.741833644634372291e+01
3.450000000000000178e+00, 2.750985735211340000e+01
3.459999999999999964e+00, 2.760142107524161403e+01
3.470000000000000195e+00, 2.769302762862619716e+01
3.479999999999999982e+00, 2.778467702640638137e+01
3.490000000000000213e+00, 2.787636928395278346e+01
3.500000000000000000e+00, 2.796810441785747869e+01
3.510000000000000231e+00, 2.805988244592416692e+01
3.520000000000000018e+00, 2.815170338715838128e+01
3.530000000000000249e+00, 2.824356726175783194e+01
3.540000000000000036e+00, 2.833547409110276405e+01
3.550000000000000266e+00, 2.842742389774643996e+01
3.560000000000000053e+00, 2.851941670540567486e+01
3.570000000000000284e+00, 2.861145253895145402e+01
3.580000000000000071e+00, 2.870353142439962113e+01
3.589999999999999858e+00, 2.879565338890163417e+01
3.600000000000000089e+00, 2.888781846073541359e+01
3.609999999999999876e+00, 2.898002666929624382e+01
3.620000000000000107e+00, 2.907227804508774938e+01
3.629999999999999893e+00, 2.916457261971294201e+01
3.640000000000000124e+00, 2.925691042586534607e+01
3.649999999999999911e+00, 2.934929149732018772e+01
3.660000000000000142e+00, 2.944171586892564108e+01
3.669999999999999929e+00, 2.953418357659415960e+01
3.680000000000000160e+00, 2.962669465729386431e+01
3.689999999999999947e+00, 2.971924914904000659e+01
3.700000000000000178e+00, 2.981184709088648077e+01
3.709999999999999964e+00, 2.990448852291742554e+01
3.720000000000000195e+00, 2.999717348623885727e+01
3.729999999999999982e+00, 3.008990202297040994e+01
3.740000000000000213e+00, 3.018267417623710358e+01
3.750000000000000000e+00, 3.027548999016117648e+01
3.760000000000000231e+00, 3.036834950985400994e+01
3.770000000000000018e+00, 3.046125278140807424e+01
3.780000000000000249e+00, 3.055419985188897414e+01
3.790000000000000036e+00, 3.064719076932751562e+01
3.800000000000000266e+00, 3.074022558271187577e+01
3.810000000000000053e+00, 3.083330434197978676e+01
3.820000000000000284e+00, 3.092642709801081580e+01
3.830000000000000071e+00, 3.101959390261867711e+01
3.839999999999999858e+00, 3.111280480854361841e+01
3.850000000000000089e+00, 3.120605986944485721e+01
3.859999999999999876e+00, 3.129935913989306684e+01
3.870000000000000107e+00, 3.139270267536294057e+01
3.879999999999999893e+00, 3.148609053222578424e+01
3.890000000000000124e+00, 3.157952276774217637e+01
3.899999999999999911e+00, 3.167299944005469570e+01
3.910000000000000142e+00, 3.176652060818067014e+01
3.919999999999999929e+00, 3.186008633200501450e+01
3.930000000000000160e+00, 3.195369667227309662e+01
3.939999999999999947e+00, 3.204735169058366040e+01
3.950000000000000178e+00, 3.214105144938181979e+01
3.959999999999999964e+00, 3.223479601195208488e+01
3.970000000000000195e+00, 3.232858544241143761e+01
3.979999999999999982e+00, 3.242241980570246085e+01
3.990000000000000213e+00, 3.251629916758652428e+01
4.000000000000000000e+00, 3.261022359463704134e+01
4.009999999999999787e+00, 3.270419315423270490e+01
4.020000000000000462e+00, 3.279820791455085782e+01
4.030000000000000249e+00, 3.289226794456086367e+01
4.040000000000000036e+00, 3.298637331401751993e+01
4.049999999999999822e+00, 3.308052409345455658e+01
4.060000000000000497e+00, 3.317472035417812748e+01
4.070000000000000284e+00, 3.326896216826040131e+01
4.080000000000000071e+00, 3.336324960853317378e+01
4.089999999999999858e+00, 3.345758274858153669e+01
4.099999999999999645e+00, 3.355196166273757541e+01
4.110000000000000320e+00, 3.364638642607413033e+01
4.120000000000000107e+00, 3.374085711439857960e+01
4.129999999999999893e+00, 3.383537380424670005e+01
4.139999999999999680e+00, 3.392993657287653519e+01
4.150000000000000355e+00, 3.402454549826234143e+01
4.160000000000000142e+00, 3.411920065908856969e+01
4.169999999999999929e+00, 3.421390213474384723e+01
4.179999999999999716e+00, 3.430865000531507292e+01
4.190000000000000391e+00, 3.440344435158150560e+01
4.200000000000000178e+00, 3.449828525500890919e+01
4.209999999999999964e+00, 3.459317279774374043e+01
4.219999999999999751e+00, 3.468810706260736509e+01
4.230000000000000426e+00, 3.478308813309034520e+01
4.240000000000000213e+00, 3.487811609334674046e+01
4.250000000000000000e+00, 3.497319102818844527e+01
4.259999999999999787e+00, 3.506831302307961096e+01
4.270000000000000462e+00, 3.516348216413102534e+01
4.280000000000000249e+00, 3.525869853809462739e+01
4.290000000000000036e+00, 3.535396223235798630e+01
4.299999999999999822e+00, 3.544927333493887289e+01
4.310000000000000497e+00, 3.554463193447981695e+01
4.320000000000000284e+00, 3.564003812024274254e+01
4.330000000000000071e+00, 3.573549198210364608e+01
4.339999999999999858e+00, 3.583099361054726728e+01
4.350000000000000533e+00, 3.592654309666183821e+01
4.360000000000000320e+00, 3.602214053213386080e+01
4.370000000000000107e+00, 3.611778600924291283e+01
4.379999999999999893e+00, 3.621347962085647509e+01
4.389999999999999680e+00, 3.630922146042485110e+01
4.400000000000000355e+00, 3.640501162197605822e+01
4.410000000000000142e+00, 3.650085020011078996e+01
4.419999999999999929e+00, 3.659673728999739950e+01
4.429999999999999716e+00, 3.669267298736693306e+01
4.440000000000000391e+00, 3.678865738850818445e+01
4.450000000000000178e+00, 3.688469059026277819e+01
4.459999999999999964e+00, 3.698077269002031642e+01
4.469999999999999751e+00, 3.707690378571353307e+01
4.480000000000000426e+00, 3.717308397581348345e+01
4.490000000000000213e+00, 3.726931335932478362e+01
4.500000000000000000e+00, 3.736559203578084976e+01
4.509999999999999787e+00, 3.746192010523922988e+01
4.520000000000000462e+00, 3.755829766827690008e+01
4.530000000000000249e+00, 3.765472482598565307e+01
4.540000000000000036e+00, 3.775120167996745124e+01
4.549999999999999822e+00, 3.784772833232990052e+01
4.560000000000000497e+00, 3.794430488568166737e+01
4.570000000000000284e+00, 3.804093144312798813e+01
4.580000000000000071e+00, 3.813760810826617842e+01
4.589999999999999858e+00, 3.823433498518119222e+01
4.600000000000000533e+00, 3.833111217844119523e+01
4.610000000000000320e+00, 3.842793979309318786e+01
4.620000000000000107e+00, 3.852481793465863547e+01
4.629999999999999893e+00, 3.862174670912914110e+01
4.639999999999999680e+00, 3.871872622296216804e+01
4.650000000000000355e+00, 3.881575658307674814e+01
4.660000000000000142e+00, 3.891283789684926830e+01
4.669999999999999929e+00, 3.900997027210922141e+01
4.679999999999999716e+00, 3.910715381713508521e+01
4.690000000000000391e+00, 3.920438864065012297e+01
4.700000000000000178e+00, 3.930167485181828368e+01
4.709999999999999964e+00, 3.939901256024010223e+01
4.719999999999999751e+00, 3.949640187594864926e+01
4.730000000000000426e+00, 3.959384290940545981e+01
4.740000000000000213e+00, 3.969133577149656844e+01
4.750000000000000000e+00, 3.978888057352850183e+01
4.759999999999999787e+00, 3.988647742722432099e+01
4.770000000000000462e+00, 3.998412644471970623e+01
4.780000000000000249e+00, 4.008182773855907044e+01
4.790000000000000036e+00, 4.017958142169167246e+01
4.799999999999999822e+00, 4.027738760746775881e+01
4.810000000000000497e+00, 4.037524640963476230e+01
4.820000000000000284e+00, 4.047315794233350061e+01
4.830000000000000071e+00, 4.057112232009443886e+01
4.839999999999999858e+00, 4.066913965783390239e+01
4.850000000000000533e+00, 4.076721007085039616e+01
4.860000000000000320e+00, 4.086533367482090995e+01
4.870000000000000107e+00, 4.096351058579724480e+01
4.879999999999999893e+00, 4.106174092020238220e+01
4.889999999999999680e+00, 4.116002479482687448e+01
4.900000000000000355e+00, 4.125836232682525662e+01
4.910000000000000142e+00, 4.135675363371247215e+01
4.919999999999999929e+00, 4.145519883336034894e+01
4.929999999999999716e+00, 4.155369804399408906e+01
4.940000000000000391e+00, 4.165225138418875872e+01
4.950000000000000178e+00, 4.175085897286583503e+01
4.959999999999999964e+00, 4.184952092928975986e+01
4.969999999999999751e+00, 4.194823737306454348e+01
4.980000000000000426e+00, 4.204700842413033968e+01
4.990000000000000213e+00, 4.214583420276009917e+01
5.000000000000000000e+00, 4.224471482955620161e+01
5.009999999999999787e+00, 4.234365042349293162e+01
5.020000000000000462e+00, 4.244264110258006184e+01
5.030000000000000249e+00, 4.254168698386980196e+01
5.040000000000000036e+00, 4.264078818346369104e+01
5.049999999999999822e+00, 4.273994481651944710e+01
5.060000000000000497e+00, 4.283915699725778126e+01
5.070000000000000284e+00, 4.293842483896916207e+01
5.080000000000000071e+00, 4.303774845402051596e+01
5.089999999999999858e+00, 4.313712795386189924e+01
5.100000000000000533e+00, 4.323656344903313453e+01
5.110000000000000320e+00, 4.333605504917039042e+01
5.120000000000000107e+00, 4.343560286301269002e+01
5.129999999999999893e+00, 4.353520699840844799e+01
5.139999999999999680e+00, 4.363486756232188668e+01
5.150000000000000355e+00, 4.373458466083945240e+01
5.160000000000000142e+00, 4.383435839917617471e+01
5.169999999999999929e+00, 4.393418888168197611e+01
5.179999999999999716e+00, 4.403407621184793896e+01
5.190000000000000391e+00, 4.413402049231257962e+01
5.200000000000000178e+00, 4.423402182486798040e+01
5.209999999999999964e+00, 4.433408031046596420e+01
5.219999999999999751e+00, 4.443419604922419097e+01
5.230000000000000426e+00, 4.453436914043223283e+01
5.240000000000000213e+00, 4.463459968255757815e+01
5.250000000000000000e+00, 4.473488777325160726e+01
5.259999999999999787e+00, 4.483523350935553964e+01
5.270000000000000462e+00, 4.493563698690631014e+01
5.280000000000000249e+00, 4.503609830114243806e+01
5.290000000000000036e+00, 4.513661754650984648e+01
5.299999999999999822e+00, 4.523719481666761055e+01
5.310000000000000497e+00, 4.533783020449371293e+01
5.320000000000000284e+00, 4.543852380209071384e+01
5.330000000000000071e+00, 4.553927570079142839e+01
5.339999999999999858e+00, 4.564008599116450426e+01
5.350000000000000533e+00, 4.574095476302002794e+01
5.360000000000000320e+00, 4.584188210541503850e+01
5.370000000000000107e+00, 4.594286810665901299e+01
5.379999999999999893e+00, 4.604391285431934477e+01
5.389999999999999680e+00, 4.614501643522674357e+01
5.400000000000000355e+00, 4.624617893548062142e+01
5.410000000000000142e+00, 4.634740044045442176e+01
5.419999999999999929e+00, 4.644868103480093424e+01
5.429999999999999716e+00, 4.655002080245753859e+01
5.440000000000000391e+00, 4.665141982665145548e+01
5.450000000000000178e+00, 4.675287818990491928e+01
5.459999999999999964e+00, 4.685439597404031531e+01
5.469999999999999751e+00, 4.695597326018534545e+01
5.480000000000000426e+00, 4.705761012877803751e+01
5.490000000000000213e+00, 4.715930665957184686e+01
5.500000000000000000e+00, 4.726106293164063032e+01
5.509999999999999787e+00, 4.736287902338360567e+01
5.520000000000000462e+00, 4.746475501253031126e+01
5.530000000000000249e+00, 4.756669097614550878e+01
5.540000000000000036e+00, 4.766868699063400072e+01
5.549999999999999822e+00, 4.777074313174549047e+01
5.560000000000000497e+00, 4.787285947457938562e+01
5.570000000000000284e+00, 4.797503609358952303e+01
5.580000000000000071e+00, 4.807727306258891531e+01
5.589999999999999858e+00, 4.817957045475443323e+01
